id	population	species	state	country	sex	longitude	latitude	read_1	read_2
W6-54758-125	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-125_7bf343b4-1c2f-42c9-a3ff-96e45f791765_S68_L007_R1_001.fastq.gz	20240401/L7/W6-54758-125_7bf343b4-1c2f-42c9-a3ff-96e45f791765_S68_L007_R2_001.fastq.gz
W6-54758-126	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-126_25d80057-7fb4-4e8e-9110-57b630b0b204_S44_L007_R1_001.fastq.gz	20240401/L7/W6-54758-126_25d80057-7fb4-4e8e-9110-57b630b0b204_S44_L007_R2_001.fastq.gz
W6-54758-127	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-127_ccffefbb-40cb-4437-b45c-57a67e8787f0_S62_L007_R1_001.fastq.gz	20240401/L7/W6-54758-127_ccffefbb-40cb-4437-b45c-57a67e8787f0_S62_L007_R2_001.fastq.gz
W6-54758-128	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-128_d5cd009f-6f5a-4c39-a000-7c58a9f09a66_S52_L007_R1_001.fastq.gz	20240401/L7/W6-54758-128_d5cd009f-6f5a-4c39-a000-7c58a9f09a66_S52_L007_R2_001.fastq.gz
W6-54758-129	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-129_c0d00938-25d6-4196-a7cf-e10b160b8cca_S74_L007_R1_001.fastq.gz	20240401/L7/W6-54758-129_c0d00938-25d6-4196-a7cf-e10b160b8cca_S74_L007_R2_001.fastq.gz
W6-54758-130	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-130_0f34eb6d-e2f0-46b7-b6f9-3a27e20be6bd_S69_L007_R1_001.fastq.gz	20240401/L7/W6-54758-130_0f34eb6d-e2f0-46b7-b6f9-3a27e20be6bd_S69_L007_R2_001.fastq.gz
W6-54758-131	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-131_9161c651-5f27-4e52-acbb-0f788b0ccf00_S71_L007_R1_001.fastq.gz	20240401/L7/W6-54758-131_9161c651-5f27-4e52-acbb-0f788b0ccf00_S71_L007_R2_001.fastq.gz
W6-54758-132	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051	20240401/L7/W6-54758-132_1897b055-575a-41e2-a385-8b7cec5c4d0e_S48_L007_R1_001.fastq.gz	20240401/L7/W6-54758-132_1897b055-575a-41e2-a385-8b7cec5c4d0e_S48_L007_R2_001.fastq.gz
W6-57276-101	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266	20240401/L7/W6-57276-101_d9f5cefc-6dff-4754-a265-1c8b78fac533_S79_L007_R1_001.fastq.gz	20240401/L7/W6-57276-101_d9f5cefc-6dff-4754-a265-1c8b78fac533_S79_L007_R2_001.fastq.gz
W6-57276-102	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266	20240401/L7/W6-57276-102_eb312aa5-301b-4df0-ae61-e64414137e37_S76_L007_R1_001.fastq.gz	20240401/L7/W6-57276-102_eb312aa5-301b-4df0-ae61-e64414137e37_S76_L007_R2_001.fastq.gz
