id	population	species	state	country	sex	longitude	latitude
sandlake-male-13	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-14	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-15	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-16	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-17	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-18	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-19	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-20	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-21	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-22	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-23	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-24	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
sandlake-male-25	Sandlake	Distichlis_spicata	OR	US	male	-123.95	45.27
Tom-A	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.9
Tom-DD-p1	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.5
Tom-EE-p2	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.5
Tom-I-p3	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.9
Tom-T-p2	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.5
Tom-V-p3	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.5
Tom-X-p3	Tom	Distichlis_spicata	NM	US	unknown	-107.4	32.5
W6-48549-001	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-002	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-003	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-004	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-005	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-006	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-007	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-101	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-102	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-103	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-104	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-105	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-106	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-107	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-108	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-109	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-110	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-111	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-112	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-113	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-114	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-115	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-116	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-117	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-118	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-119	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-120	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-121	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-122	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-123	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-124	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-125	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-126	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-127	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-128	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-129	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-130	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-131	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-132	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-133	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-134	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-135	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-136	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-137	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-138	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-139	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-140	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-141	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-142	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-143	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-144	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-145	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-48549-146	W6-48549	Distichlis_spicata	CA	US	unknown	-122.17088	39.42205
W6-52766-001	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-002	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-003	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-004	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-005	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-006	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-007	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-008	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-009	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-010	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-011	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-012	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-013	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-014	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-015	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52766-016	W6-52766	Distichlis_spicata	NV	US	unknown	-118.06632	39.79497
W6-52901-001	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-002	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-003	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-004	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-005	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-006	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-007	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-101	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-104	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-105	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-106	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-113	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-114	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-115	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-116	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-52901-118	W6-52901	Distichlis_spicata	NJ	US	unknown	-75.25436	39.32719
W6-54695-001	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-002	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-003	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-004	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-005	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-006	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-007	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-008	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-009	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-010	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-101	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-102	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-103	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-104	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-105	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-106	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-107	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-108	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-109	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-110	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-111	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-112	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-113	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-114	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-115	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-116	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-117	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-118	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-119	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-120	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-121	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-122	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-123	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-124	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-125	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-126	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-127	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-128	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-129	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-130	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-131	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-132	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-133	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-134	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-135	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-136	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-137	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-138	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-139	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-140	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54695-141	W6-54695	Distichlis_spicata	VA	US	unknown	-75.95461	37.12916
W6-54702-001	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-002	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-003	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-004	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-005	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-006	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-007	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-008	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-009	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-010	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-011	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-114	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-118	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54702-128	W6-54702	Distichlis_spicata	VA	US	unknown	-75.32894	37.92725
W6-54750-001	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-002	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-003	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-004	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-005	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-006	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-007	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-008	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-009	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54750-010	W6-54750	Distichlis_spicata	VA	US	unknown	-76.59886	37.77452
W6-54757-001	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-002	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-003	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-004	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-005	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-006	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-007	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-008	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-009	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-101	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-102	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-103	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-104	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-105	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54757-106	W6-54757	Distichlis_spicata	VA	US	unknown	-75.83363	37.46934
W6-54758-101	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-102	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-103	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-104	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-105	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-106	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-107	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-108	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-109	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-110	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-111	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-112	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-113	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-114	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-115	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-116	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-117	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-118	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-119	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-120	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-121	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-122	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-123	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-124	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-125	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-126	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-127	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-128	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-129	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-130	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-131	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54758-132	W6-54758	Distichlis_spicata	MD	US	unknown	-76.32677	38.051
W6-54762-001	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-002	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-003	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-004	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-005	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-006	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-007	W6-54762	Distichlis_spicata	VA	US	unknown	-76.23452	38.95283
W6-54762-101	W6-54762	Distichlis_spicata	MD	US	unknown	-76.23452	38.95283
W6-54762-102	W6-54762	Distichlis_spicata	MD	US	unknown	-76.23452	38.95283
W6-54762-103	W6-54762	Distichlis_spicata	MD	US	unknown	-76.23452	38.95283
W6-54773-001	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-002	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-003	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-004	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-005	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-006	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-007	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-101	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-102	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-103	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-104	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-105	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-106	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-107	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-108	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-54773-109	W6-54773	Distichlis_spicata	VA	US	unknown	-76.71487	37.41562
W6-57276-001	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-002	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-003	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-101	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-102	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-103	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-104	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-105	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-106	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-107	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57276-108	W6-57276	Distichlis_spicata	NY	US	unknown	-72.28425	41.12266
W6-57277-001	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-002	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-003	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-004	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-005	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-006	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-008	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-009	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-010	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-011	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-012	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-101	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-102	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-103	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-104	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-105	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-106	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-107	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-108	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-109	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-110	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-111	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-112	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-113	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-114	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57277-115	W6-57277	Distichlis_spicata	NY	US	unknown	-72.85702	40.9638
W6-57285-001	W6-57285	Distichlis_spicata	NJ	US	unknown	-75.02756	39.19603
W6-57285-101	W6-57285	Distichlis_spicata	NJ	US	unknown	-75.02756	39.19603
W6-57295-001	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-002	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-003	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-004	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-005	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57295-006	W6-57295	Distichlis_spicata	DE	US	unknown	-75.45155	39.21836
W6-57300-001	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-002	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-003	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-004	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-005	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-006	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-101	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-102	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-103	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-104	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-105	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-106	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-107	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-108	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-109	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-110	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-111	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-112	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-113	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-114	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
W6-57300-115	W6-57300	Distichlis_spicata	NY	US	unknown	-73.48291	40.94269
